Mean HR,Minimum HR,Maximum HR,Mean SBP,Minimum SBP,Maximum SBP,Mean DBP,Minimum DBP,Maximum DBP,Mean MAP,Minimum MAP,Maximum MAP,Mean RR,Minimum RR,Maximum RR,Mean Temperature,Minimum Temperature,Maximum Temperature,Mean PO2,Minimum PO2,Mean PCO2,Minimum PCO2,Maximum PCO2,Mean FiO2,Minimum FiO2,Maximum FiO2,Mean Base Excess,Minimum Base Excess,Maximum Base Excess,Mean RBC,Maximum Hemoglobin,Mean RDW,Mean MCH,Mean MCV,Mean MCHC,Mean Platelet,Mean WBC,Mean Basophils,Minimum Basophils,Maximum Basophils,Mean Eosinophils,Minimum Eosinophils,Mean Lymphocytes,Mean Monocytes,Maximum Monocytes,Minimum Neutrophils,Mean Albumin,Minimum Albumin,Maximum Albumin,Mean AG,Mean BUN,Mean Calcium,Mean Chloride,Mean Sodium,Mean Potassium,Mean Glucose,Minimum Glucose,Mean Creatinine,Mean INR,Mean PTT,Minimum PTT
0.004409038,0.002322532,0.010652311,0.003997385,0.007199233,0.009076916,0.010177771,0.003732112,0.004523533,0.01148062,0.00188372,0.004184583,0.006861675,0.00618306,0.005506013,0.002893605,0.001028391,0.005227562,0.011436048,0.003220923,0.005343168,0.014918738,0.005696209,0.007886173,0.003833164,0.008448964,0.004279538,0.004044745,0.006049109,5.12E-05,0.003058426,0.000529293,6.12E-05,0.001895895,0.000347514,0.0015765,0.001647291,0.000260712,0.000293334,0.000145988,0.001031871,0.001286326,0.001731052,0.000915304,0.001459071,0.002142424,0.001010028,0.000979618,0.000839818,0.000688222,0.002335219,0.000483036,0.000415073,0.001013103,0.000765119,0.004608022,0.003069462,0.000403873,0.000296889,0.000872049,0.001855882
0.004267316,0.002363069,0.010519541,0.003987873,0.007198001,0.009509878,0.009827811,0.003565916,0.004625967,0.010632986,0.001755137,0.004263213,0.006946657,0.005852717,0.005999443,0.002853411,0.001012792,0.005243767,0.0110345,0.003314383,0.005392415,0.014694059,0.005900896,0.007980923,0.003916639,0.00844871,0.004131806,0.004113773,0.005877908,5.06E-05,0.002957536,0.000523333,5.35E-05,0.001759776,0.000330314,0.001590289,0.001722683,0.000251867,0.000284756,0.000140143,0.001020377,0.001237102,0.001862843,0.000902507,0.001489421,0.002048692,0.000987356,0.000963337,0.000825009,0.000693283,0.002210701,0.000459192,0.000427311,0.00099261,0.000754059,0.004671132,0.003285699,0.000389608,0.000290351,0.001040209,0.001699769
0.004334824,0.002289206,0.010434507,0.00399335,0.007323704,0.008995439,0.010361648,0.003656186,0.004683226,0.011391587,0.001817899,0.004093139,0.006874495,0.006159928,0.005790802,0.0028614,0.001007512,0.005171607,0.011540305,0.002824875,0.005207342,0.014657709,0.005719671,0.007990882,0.003643441,0.008271084,0.004384641,0.004059443,0.005875852,5.33E-05,0.002997418,0.00053266,6.04E-05,0.001770123,0.000353968,0.001597438,0.00159181,0.000263504,0.000296788,0.000149522,0.00106753,0.001298589,0.001898733,0.000915909,0.001471706,0.002191333,0.000998293,0.000972879,0.000815379,0.000733075,0.002264803,0.00046948,0.000466396,0.00099953,0.000760151,0.004804022,0.003277693,0.000387548,0.000292722,0.000999594,0.001597229
0.004501918,0.00249152,0.010099772,0.004043118,0.007246421,0.009245486,0.010364466,0.003803901,0.004468133,0.011929341,0.001910845,0.004120025,0.006723861,0.006094844,0.005630193,0.002905866,0.001016727,0.005329269,0.011755301,0.003301255,0.005482423,0.015295776,0.005823416,0.007818693,0.003755439,0.008308319,0.004188408,0.004069707,0.005770492,5.29E-05,0.003055668,0.000552495,6.10E-05,0.001840795,0.000348972,0.001587673,0.001876962,0.000260154,0.000292852,0.000147722,0.001051798,0.001313286,0.001759284,0.000891593,0.001452754,0.002172269,0.001005001,0.000977014,0.000824268,0.000704429,0.002373723,0.000481556,0.000456356,0.00099007,0.000767573,0.004706616,0.003137733,0.000393188,0.000298717,0.000922417,0.001572466
0.00420643,0.002250029,0.009875806,0.004209061,0.007411396,0.009625097,0.009935437,0.003515589,0.005018981,0.011321412,0.001812242,0.004343122,0.006639018,0.006207716,0.005764744,0.002957242,0.001028457,0.005424368,0.012139687,0.003327416,0.005614708,0.014577737,0.006014549,0.008066607,0.003702432,0.008555381,0.00432445,0.004027954,0.005634187,5.51E-05,0.003120068,0.000552508,5.73E-05,0.001758543,0.000347039,0.0016052,0.00177054,0.00026824,0.000301212,0.000152329,0.001042108,0.001308315,0.001906312,0.000857424,0.001504721,0.002271112,0.001022009,0.000999514,0.00085799,0.000735554,0.00238057,0.000484959,0.000475421,0.001002016,0.000788887,0.004791612,0.003137219,0.000409558,0.000307442,0.001019575,0.001917795
0.004303876,0.002309058,0.010639814,0.004187178,0.007406807,0.009747928,0.010626711,0.003690966,0.004590975,0.011653424,0.001796738,0.004134551,0.00699791,0.006081607,0.006270231,0.002859083,0.001012692,0.005233695,0.012230402,0.003304552,0.005456298,0.0150811,0.005953021,0.007938093,0.003840578,0.008054411,0.004407311,0.004053965,0.005948627,5.39E-05,0.003132358,0.00052781,5.85E-05,0.001799929,0.000344387,0.001612966,0.001858161,0.000261407,0.00029347,0.000146647,0.001030356,0.001250755,0.001979124,0.000932387,0.001526049,0.002261639,0.001006858,0.000990719,0.000828876,0.000692129,0.002248975,0.000480843,0.000463486,0.001013416,0.00076935,0.004574668,0.003043904,0.000403576,0.000293923,0.000923129,0.001657742
0.004393791,0.002225747,0.010719154,0.003968409,0.007362538,0.009566244,0.009912208,0.003790299,0.004713095,0.011274753,0.001885157,0.004154749,0.007404225,0.006477938,0.006010803,0.002929883,0.001023863,0.005305217,0.011536664,0.002681188,0.005236044,0.014379753,0.005878365,0.008139581,0.003868232,0.008505927,0.004309815,0.004021331,0.005675917,5.61E-05,0.003048281,0.000520165,5.86E-05,0.001787423,0.00033322,0.00158686,0.001786557,0.000269064,0.000301306,0.000152205,0.001002425,0.001264452,0.001761863,0.000875689,0.001436676,0.002179539,0.001021724,0.0009996,0.000842487,0.000797295,0.002203048,0.000485565,0.00045813,0.000978777,0.000776775,0.004667179,0.003185129,0.000400427,0.000301094,0.001026541,0.001899902
0.004377349,0.002408008,0.010483696,0.003810796,0.007352418,0.008918421,0.010361492,0.003700061,0.004398309,0.011553595,0.001837669,0.004057576,0.006873323,0.005869769,0.005961507,0.00288327,0.001008426,0.005315484,0.010982053,0.003448605,0.005331865,0.01463182,0.005761323,0.007928334,0.003690781,0.008118022,0.004343878,0.00412042,0.006128364,5.16E-05,0.002953209,0.000558752,5.31E-05,0.001816503,0.000329788,0.001533395,0.001844277,0.000259235,0.000291783,0.000145902,0.001023781,0.001253345,0.001920779,0.000853118,0.001431979,0.002376167,0.000988607,0.000968643,0.00080948,0.000750865,0.002155496,0.000468176,0.000444381,0.001058753,0.000754982,0.004908977,0.003313369,0.000387875,0.000296162,0.000935228,0.001743631
0.004321748,0.002280875,0.010745872,0.004160241,0.007096221,0.009539072,0.010431006,0.003599989,0.004479258,0.011378369,0.001808384,0.004163123,0.007334751,0.006004191,0.005998084,0.002879108,0.001014656,0.005267275,0.011201398,0.002813748,0.005363775,0.014705778,0.005850322,0.008139591,0.003725472,0.008304687,0.004307391,0.004062023,0.005854306,5.34E-05,0.002983614,0.000561728,5.82E-05,0.001775086,0.000335094,0.001553362,0.001805741,0.000264615,0.000299113,0.000149141,0.001052365,0.001316758,0.001759232,0.000974438,0.001525912,0.002299659,0.001023365,0.000990718,0.000834899,0.000767063,0.002433207,0.000478403,0.000456879,0.000986802,0.000784545,0.004626917,0.00317391,0.000409687,0.000300989,0.000937115,0.001813332
0.004266219,0.002306755,0.01079371,0.00388725,0.007191982,0.009540555,0.010623032,0.003861958,0.004610968,0.011796986,0.001937325,0.0044269,0.007011417,0.00601099,0.005946081,0.002851014,0.001016144,0.005216367,0.012187099,0.00305004,0.005285127,0.014534372,0.005690707,0.007969895,0.003793287,0.008306958,0.004260465,0.004180976,0.005658334,5.14E-05,0.00318622,0.000558492,5.73E-05,0.001765583,0.000340361,0.001514514,0.001875892,0.000252602,0.000286841,0.000139552,0.001030781,0.001233261,0.001736011,0.000916968,0.001526572,0.002161161,0.00099332,0.000977956,0.000832028,0.000735409,0.002234212,0.000461565,0.000432983,0.000952018,0.000757768,0.004677733,0.003064147,0.000378088,0.00028945,0.001021749,0.001607019
0.004400509,0.00223345,0.010477402,0.004141922,0.007029898,0.009819183,0.010462114,0.003550824,0.004858513,0.011683241,0.001720814,0.004441971,0.007045238,0.006039268,0.006272792,0.002945328,0.001028532,0.005398212,0.011506186,0.002799065,0.005540261,0.014603805,0.005794499,0.008376694,0.003883789,0.00850928,0.004219167,0.003976785,0.00590865,5.48E-05,0.003147339,0.000538983,6.18E-05,0.001796417,0.000345007,0.001578826,0.001810029,0.000269715,0.000302593,0.000152442,0.00102046,0.001262426,0.001959539,0.000873812,0.001459406,0.002310818,0.001040146,0.001004526,0.000862708,0.00076639,0.002317405,0.000491211,0.000477945,0.000997244,0.000779945,0.004792325,0.003289146,0.000412906,0.000297093,0.001137776,0.001767795
0.004615682,0.002432637,0.010786566,0.004133468,0.007205722,0.009541529,0.010817388,0.003607977,0.004587691,0.011925589,0.00188272,0.004312474,0.006860085,0.006142014,0.005671681,0.002855104,0.001014396,0.005169847,0.011367952,0.003069694,0.00533726,0.015162698,0.005629414,0.008150113,0.003474438,0.008427286,0.004212932,0.003970641,0.005730664,5.24E-05,0.003061968,0.00053283,5.70E-05,0.001831487,0.000337678,0.0014563,0.001769837,0.000263495,0.000296836,0.000148059,0.001077871,0.001298775,0.001909007,0.000878565,0.001479089,0.002213677,0.001012286,0.000995284,0.000827115,0.000723872,0.002382884,0.000468891,0.000411061,0.000978669,0.000769607,0.004688372,0.00328419,0.000408576,0.000294157,0.000869192,0.001638254
0.004323778,0.002444325,0.010364008,0.003883956,0.007247854,0.00968109,0.010064029,0.003556171,0.004646631,0.010816622,0.00178135,0.004487813,0.00666298,0.00576805,0.005882904,0.002875572,0.001020259,0.005285573,0.011368435,0.003251442,0.005138001,0.014933396,0.00548543,0.007930825,0.003831714,0.008380464,0.004252891,0.004155527,0.005778548,5.00E-05,0.002984962,0.0005543,5.83E-05,0.00179314,0.000322475,0.001577586,0.001804606,0.000254003,0.000288323,0.000140054,0.001056174,0.001296787,0.001701396,0.000948772,0.001556457,0.002168938,0.00098577,0.000974401,0.000821237,0.000711442,0.002328188,0.000465143,0.000435875,0.001021767,0.000766401,0.00482103,0.003207421,0.000394554,0.000290784,0.000957559,0.00186869
0.004503763,0.00222505,0.01057207,0.004186686,0.007561856,0.009995695,0.010752246,0.003698383,0.004833069,0.012074723,0.001863441,0.004433491,0.006792272,0.005967682,0.00586991,0.002889194,0.001029164,0.005300004,0.012125861,0.003302434,0.005289274,0.01508311,0.005783815,0.007964138,0.003734642,0.008320808,0.004469271,0.004259236,0.006223551,5.32E-05,0.003139781,0.000550064,5.85E-05,0.00189598,0.0003352,0.001550753,0.001741274,0.000261077,0.000293661,0.000147323,0.001004053,0.001221408,0.001787936,0.000917296,0.00161632,0.00220242,0.000990765,0.00096096,0.000819615,0.000751101,0.002404282,0.000477534,0.000463693,0.001001033,0.000766314,0.004725628,0.003174372,0.000418126,0.000303508,0.000988687,0.001800204
0.0045916,0.002425265,0.010602643,0.004095612,0.007356768,0.009219667,0.010536384,0.003795455,0.004543734,0.011862406,0.001880197,0.004229597,0.007013749,0.006148399,0.006152399,0.002912813,0.001030627,0.00529173,0.012004057,0.002833622,0.00543707,0.015103419,0.005699571,0.0079741,0.003921052,0.008431619,0.004416368,0.004137388,0.005875965,5.36E-05,0.003127485,0.000529342,5.88E-05,0.001714935,0.000353314,0.001595873,0.001733719,0.000265061,0.000298615,0.000150316,0.00106779,0.001264843,0.001942758,0.000899588,0.001520501,0.002298948,0.001013575,0.000988784,0.000847474,0.000748091,0.002366257,0.000481348,0.000448995,0.000992898,0.000778574,0.004530021,0.003041474,0.000406051,0.00029739,0.000958301,0.001676826
0.004259181,0.002427934,0.010524998,0.004011744,0.00731135,0.00959815,0.010345578,0.003570289,0.004761632,0.011483454,0.001808874,0.00408024,0.007072183,0.006051824,0.00621555,0.002924069,0.001035916,0.005304653,0.011612425,0.003104794,0.005490215,0.014882558,0.005664597,0.007975586,0.003703722,0.008463686,0.004231973,0.00412138,0.005968424,5.24E-05,0.002962578,0.000581033,6.03E-05,0.001862501,0.000341385,0.001607184,0.001737504,0.000262667,0.000296666,0.000149225,0.001054295,0.001295047,0.001878489,0.000908063,0.001496027,0.002256423,0.001014419,0.000994466,0.000839818,0.000722747,0.002358288,0.000482362,0.000473307,0.001075924,0.000780507,0.004772703,0.00319511,0.000399884,0.000295645,0.000987593,0.001801365
0.00470615,0.002288105,0.010480124,0.004065911,0.007342333,0.009376285,0.010412898,0.003607513,0.00453892,0.01122475,0.001849768,0.004126495,0.007214754,0.005957799,0.006197859,0.002965412,0.001053534,0.005457537,0.011226309,0.002968003,0.005531377,0.01478875,0.005995031,0.00825743,0.003686833,0.008480696,0.004153384,0.004005969,0.005820159,5.52E-05,0.003200965,0.000540373,5.70E-05,0.001859021,0.000351931,0.001567295,0.001829988,0.00027,0.000303474,0.000154379,0.001064755,0.001294062,0.001728846,0.000860381,0.00141304,0.002294012,0.001039412,0.001022354,0.000863586,0.000751541,0.002272881,0.000488664,0.000489514,0.000984129,0.000788453,0.004721915,0.00323819,0.00040205,0.000302056,0.001020026,0.001776868
0.004298663,0.002321091,0.010686991,0.00399476,0.006816005,0.009019811,0.010348365,0.00367037,0.004410661,0.011827216,0.001766427,0.004188099,0.006611383,0.005875783,0.005801277,0.002863511,0.00101037,0.005271283,0.011554999,0.003316112,0.005192813,0.015073913,0.005676399,0.007780546,0.003855299,0.008289396,0.004211658,0.004006677,0.005805849,5.32E-05,0.003105696,0.000566856,6.21E-05,0.001903127,0.000331512,0.001656004,0.001670064,0.000259107,0.000291934,0.000146376,0.001018494,0.001242026,0.00162581,0.000843701,0.001379527,0.002088928,0.000990358,0.000969088,0.000816927,0.000740142,0.002426261,0.000469214,0.000455863,0.001009104,0.000777648,0.00456721,0.003115217,0.000411473,0.000292739,0.000953657,0.001851043
0.004568497,0.002498052,0.010782912,0.004150818,0.007486854,0.009566126,0.010828586,0.003533245,0.00470759,0.011882743,0.001868906,0.004029407,0.006528436,0.00607537,0.005763846,0.002928627,0.001035252,0.005353448,0.012015043,0.003077621,0.00529424,0.013990057,0.005621474,0.007995308,0.003881864,0.008493593,0.004109846,0.003905222,0.005688017,5.43E-05,0.003212402,0.000543711,6.04E-05,0.001805178,0.000350055,0.001611664,0.001727618,0.000264778,0.000299021,0.000149447,0.001062636,0.001263582,0.001738255,0.000876868,0.001429442,0.002301917,0.001021708,0.00099898,0.000841322,0.000736176,0.002492466,0.00047779,0.000480462,0.001059417,0.00077792,0.00490484,0.003347979,0.000404583,0.000294737,0.001044643,0.001845026
0.004389389,0.002285493,0.009853255,0.004049577,0.007018477,0.009797416,0.010272426,0.003683507,0.004980939,0.011780379,0.00178271,0.004288357,0.007194946,0.006318969,0.006156005,0.002921519,0.001023784,0.005317325,0.01187162,0.003514402,0.005545579,0.014851291,0.005938716,0.008111503,0.00387485,0.008330012,0.004502301,0.004189883,0.006050663,5.51E-05,0.003269574,0.000500887,6.19E-05,0.001832124,0.000346965,0.001688988,0.001800346,0.000267876,0.000300804,0.000151294,0.00108114,0.001317267,0.001889587,0.000857318,0.001418755,0.00238233,0.001033511,0.001008023,0.000848135,0.000757782,0.002431992,0.000488823,0.000469392,0.000993894,0.00077038,0.00468536,0.003174376,0.000394358,0.000302082,0.001038634,0.001860775
0.004433977,0.002310315,0.010029073,0.003985156,0.007375518,0.009245247,0.010073198,0.003586069,0.004551587,0.011253383,0.001803042,0.003938935,0.007189002,0.006061796,0.006068224,0.002926228,0.001040923,0.005332788,0.011294095,0.002725893,0.005409668,0.014831303,0.005723319,0.008068821,0.003548493,0.008221324,0.004351258,0.00408102,0.005912318,5.31E-05,0.003188855,0.000531371,6.18E-05,0.001863667,0.0003482,0.001681708,0.001738002,0.00026764,0.000298968,0.000151543,0.001059114,0.001304976,0.001891365,0.000898287,0.001543786,0.002223468,0.001021986,0.001005953,0.00084475,0.000739259,0.0023942,0.000484915,0.000443868,0.000987065,0.000773635,0.004615669,0.003151216,0.000403913,0.000304946,0.000943187,0.001761342
0.0045151,0.002419528,0.010846818,0.004031475,0.007107045,0.009328868,0.010286779,0.003669691,0.0045906,0.011329464,0.001783933,0.004146064,0.007327433,0.006031438,0.006122403,0.002911533,0.001011182,0.005377309,0.01139949,0.003050494,0.00512345,0.014288989,0.005589476,0.007873211,0.003617733,0.008307135,0.004344737,0.004083302,0.005866308,5.27E-05,0.003158407,0.000539336,5.69E-05,0.001788254,0.000349757,0.001622847,0.00180195,0.000260415,0.000294019,0.000146877,0.001021673,0.001245791,0.001733865,0.000920601,0.001490856,0.002316872,0.000996669,0.000965959,0.000822333,0.000725651,0.002274877,0.000478193,0.000451787,0.000970934,0.000763699,0.004641422,0.003274404,0.000390259,0.000296318,0.001039363,0.001804982
0.004510227,0.002370699,0.010403134,0.004100851,0.007460631,0.009233384,0.01039117,0.003679959,0.004788303,0.011670747,0.001825871,0.004247651,0.007021755,0.006161641,0.00562899,0.002904574,0.001040229,0.005275887,0.011558795,0.002951557,0.005547317,0.015342493,0.005909283,0.008173465,0.003903117,0.008569033,0.004482168,0.00422039,0.006208599,5.50E-05,0.003204489,0.000531987,6.18E-05,0.001884624,0.000347621,0.001559946,0.001721042,0.000267429,0.000301016,0.000149638,0.001047459,0.001287068,0.001805897,0.00094868,0.00155111,0.002285186,0.001033162,0.001007094,0.000856312,0.000776362,0.002378164,0.000496836,0.000475944,0.001009936,0.000788093,0.004889888,0.003203482,0.000405933,0.000297972,0.00090517,0.001893299
0.004364872,0.002351843,0.009854086,0.004075685,0.007098239,0.009295574,0.010332111,0.003633886,0.004452417,0.011755141,0.001816706,0.004085599,0.006574442,0.005811452,0.005507674,0.002803176,0.000979888,0.005223602,0.011702048,0.003022774,0.005072654,0.015138146,0.005511956,0.007886383,0.003771654,0.00812948,0.004343551,0.004169938,0.005849123,5.15E-05,0.002967551,0.000537849,5.64E-05,0.001751607,0.000325651,0.001606477,0.001808729,0.00025546,0.000288136,0.000143182,0.000994952,0.001234465,0.001708989,0.000845528,0.001413224,0.002180921,0.001001454,0.000981252,0.000827107,0.000700573,0.002169719,0.000460606,0.000448815,0.000957372,0.000747225,0.004647595,0.00311796,0.000381512,0.000292959,0.000886597,0.001757874
0.004399394,0.002456175,0.010140764,0.004032507,0.007096071,0.009691138,0.010163181,0.003510079,0.004601182,0.011624476,0.001775044,0.00421311,0.006875525,0.005911036,0.005953888,0.002847752,0.001000595,0.005212989,0.011411421,0.002812626,0.005342053,0.015548857,0.005746059,0.008064239,0.003738253,0.008336627,0.004317325,0.004071313,0.0059457,5.09E-05,0.003004961,0.000544344,5.94E-05,0.001902665,0.000342866,0.001454757,0.001763046,0.000261993,0.000295669,0.000147224,0.001032862,0.001282957,0.001721821,0.000857832,0.001445478,0.002183404,0.001019428,0.000992975,0.000836279,0.000770267,0.002358263,0.000492223,0.000432271,0.001027598,0.000780907,0.00466478,0.00345177,0.00041203,0.000299509,0.000917695,0.001736356
0.004332384,0.002325294,0.010445547,0.003988619,0.007100623,0.009338204,0.010398805,0.00366527,0.00461762,0.01204091,0.001934154,0.004351424,0.006843143,0.005981595,0.00575552,0.002923447,0.001035373,0.005309933,0.012027476,0.002967538,0.005421311,0.014582266,0.005882121,0.008068257,0.003688096,0.008454161,0.004123235,0.003927077,0.005821517,5.55E-05,0.003114566,0.000540754,5.69E-05,0.001860892,0.000341677,0.0016036,0.001720209,0.000265053,0.000297977,0.000150791,0.001088518,0.001302852,0.001758143,0.000925513,0.00148649,0.002129098,0.001031098,0.000996413,0.000838742,0.000738937,0.002282655,0.000486264,0.000453042,0.000993492,0.000766835,0.004539751,0.003217419,0.000397865,0.00030005,0.000998145,0.001800571
0.004436624,0.002649827,0.010296259,0.003998685,0.007161188,0.009483035,0.010947132,0.003697461,0.004701228,0.012138689,0.001947796,0.004106697,0.006842726,0.006196326,0.005790647,0.002918224,0.00103333,0.005286741,0.011462514,0.002956627,0.00568973,0.015164897,0.0060433,0.008116099,0.003770421,0.008535511,0.004354761,0.004102261,0.006122749,5.31E-05,0.003012585,0.000562852,5.89E-05,0.001921598,0.000347861,0.001638578,0.001750699,0.000267359,0.000299775,0.000149786,0.001037963,0.001289216,0.001763883,0.000952253,0.001585827,0.002258984,0.001031806,0.001004279,0.000839306,0.000710545,0.002394132,0.000492639,0.000467235,0.001008705,0.000778597,0.0047133,0.003341704,0.000396069,0.00029708,0.001040822,0.001682642
0.004686896,0.002573897,0.010886229,0.004237007,0.00766967,0.009483028,0.010478465,0.003715583,0.004488577,0.011837246,0.001905237,0.004114963,0.006768176,0.006124506,0.00587786,0.002908323,0.001009482,0.005314599,0.011877683,0.003118012,0.005490288,0.015642475,0.005850339,0.007992061,0.004016379,0.008417872,0.004251559,0.004195324,0.00610602,5.37E-05,0.003075985,0.000560415,5.80E-05,0.001890617,0.000341817,0.001554104,0.001719825,0.000260482,0.000296923,0.000145798,0.001012834,0.001257929,0.001866352,0.00094539,0.001528517,0.00216077,0.001024786,0.001000198,0.000840863,0.000754226,0.002335084,0.000485857,0.000447848,0.001001381,0.000777819,0.004654329,0.002939694,0.000401517,0.000292755,0.001015985,0.001795708
0.004440844,0.002320313,0.010737161,0.004288358,0.00714942,0.009781608,0.011034155,0.003729652,0.004922689,0.012354409,0.001743769,0.004383869,0.00721583,0.005945307,0.006260676,0.00298751,0.001054991,0.005371837,0.012109142,0.003102774,0.005398711,0.015295788,0.005817861,0.008443197,0.003871564,0.008634821,0.004515868,0.004151433,0.005949597,5.71E-05,0.003258137,0.000528312,5.91E-05,0.001740451,0.000351911,0.001591674,0.001796799,0.000276861,0.000310314,0.000157925,0.001049208,0.001310482,0.001923978,0.000926793,0.001585941,0.002491575,0.001035568,0.001003545,0.000855788,0.000790889,0.002349311,0.000498708,0.000485486,0.000975811,0.000807612,0.00475667,0.003234434,0.000411771,0.000304593,0.001031098,0.001829999
0.00439353,0.002437619,0.010175011,0.004050836,0.007215173,0.009092977,0.010244358,0.003536617,0.004627125,0.011566596,0.001837035,0.003961526,0.006744046,0.005876023,0.005549509,0.00285703,0.001006443,0.005241642,0.011489077,0.003103155,0.005397995,0.014800042,0.005633393,0.007726503,0.003654837,0.008060848,0.004110428,0.003824626,0.005458218,5.45E-05,0.003100977,0.000529813,5.74E-05,0.001709795,0.000334178,0.001546251,0.001806518,0.000260564,0.000293609,0.000145756,0.000992201,0.00123995,0.001647799,0.000835226,0.001365755,0.002206315,0.000992001,0.000965198,0.000825806,0.000685957,0.002167651,0.000468228,0.00045776,0.001008654,0.000755774,0.004596773,0.002994104,0.000397186,0.000292286,0.000990019,0.001872635
0.004402433,0.002220736,0.01021759,0.004043876,0.006955504,0.009515555,0.010126187,0.003545183,0.004708806,0.011321749,0.00170308,0.004271827,0.006693937,0.005813703,0.00592749,0.002879241,0.000997322,0.005259269,0.011578755,0.003206554,0.005209364,0.014314276,0.005569433,0.007810785,0.00372159,0.008308779,0.004344836,0.00395795,0.005626801,5.43E-05,0.002886562,0.000560777,5.58E-05,0.001849363,0.000334933,0.001636968,0.001792661,0.000264799,0.000297789,0.000151086,0.00106498,0.001309001,0.001702499,0.000878372,0.001466783,0.002246541,0.000999256,0.000969948,0.000826158,0.000784997,0.002307993,0.000475711,0.000488093,0.000968362,0.000778387,0.004460047,0.003074306,0.000407937,0.000297583,0.001062537,0.00188296
0.004129922,0.002283122,0.010006899,0.003996772,0.007073188,0.009279219,0.009796877,0.003482522,0.004672324,0.011190181,0.001748622,0.004283117,0.006830988,0.005963866,0.00606814,0.00285496,0.000992556,0.005250864,0.011316355,0.002913164,0.005261147,0.014340838,0.00558042,0.007920759,0.0037018,0.008204505,0.004128258,0.003776902,0.005847112,5.17E-05,0.002853715,0.00056765,5.74E-05,0.001840934,0.000333172,0.001544425,0.001912979,0.000258543,0.000291111,0.000146417,0.001025316,0.001241622,0.001917029,0.00089202,0.00148322,0.002162251,0.001006496,0.000972145,0.000823824,0.000735849,0.002302195,0.000476462,0.000436904,0.000983751,0.000758913,0.004521372,0.003215617,0.000395733,0.000293983,0.001052307,0.001708941
